,head_cui,head,relation_label,tail_cui,tail,rel_type,rela_raw,sab,has_named_rel,linearised
26923,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRARA,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26925,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDREST,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26927,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRFIN,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26929,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRLIT,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26931,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRHRV,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26933,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRISL,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26935,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRSLV,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26937,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRNOR,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26939,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRSLK,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26941,C0158981,Neonatal diabetes mellitus,mapped from,C0158981,Neonatal diabetes mellitus,RB,mapped_from,ICPC2ICD10ENG,True,Neonatal diabetes mellitus mapped from Neonatal diabetes mellitus.
26942,C1833104,Permanent neonatal diabetes mellitus,isa,C0158981,Neonatal diabetes mellitus,CHD,isa,SCTSPA,True,Permanent neonatal diabetes mellitus isa Neonatal diabetes mellitus.
26943,C2874125,Diabetes mellitus due to genetic defect in beta cell function,inverse isa,C0158981,Neonatal diabetes mellitus,PAR,inverse_isa,SCTSPA,True,Diabetes mellitus due to genetic defect in beta cell function inverse isa Neonatal diabetes mellitus.
26944,C0014136,endocrine system,finding site of,C0158981,Neonatal diabetes mellitus,RO,finding_site_of,SCTSPA,True,endocrine system finding site of Neonatal diabetes mellitus.
26945,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRSPA,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26947,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRDUT,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26949,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRFRE,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26951,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0158981,Neonatal diabetes mellitus,RO,has_member,MDRGER,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Neonatal diabetes mellitus.
26955,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRITA,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26957,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRJPN,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26959,C0020615,Hypoglycemia,inverse isa,C0158986,Neonatal hypoglycemia,PAR,inverse_isa,MEDCIN,True,Hypoglycemia inverse isa Neonatal hypoglycemia.
26960,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRCZE,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26962,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDR,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26964,C0020615,Hypoglycemia,inverse isa,C0158986,Neonatal hypoglycemia,PAR,inverse_isa,NCI,True,Hypoglycemia inverse isa Neonatal hypoglycemia.
26965,C3897949,Perinatal Terminology,subset includes concept,C0158986,Neonatal hypoglycemia,RO,subset_includes_concept,NCI,True,Perinatal Terminology subset includes concept Neonatal hypoglycemia.
26966,C5239397,NICHD Terminology,subset includes concept,C0158986,Neonatal hypoglycemia,RO,subset_includes_concept,NCI,True,NICHD Terminology subset includes concept Neonatal hypoglycemia.
26969,C4014962,Fanconi Renotubular Syndrome 4 With Maturity-Onset Diabetes Of The Young,has manifestation,C0158986,Neonatal hypoglycemia,RO,has_manifestation,OMIM,True,Fanconi Renotubular Syndrome 4 With Maturity-Onset Diabetes Of The Young has manifestation Neonatal hypoglycemia.
26970,C0020615,Hypoglycemia,inverse isa,C0158986,Neonatal hypoglycemia,PAR,inverse_isa,HPO,True,Hypoglycemia inverse isa Neonatal hypoglycemia.
26971,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRSPA,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26972,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRDUT,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26973,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRFRE,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26974,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRHUN,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26975,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRGER,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26976,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRPOR,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26978,C0270230,Hypoglycemia of piglets,isa,C0158986,Neonatal hypoglycemia,CHD,isa,SNOMEDCT_VET,True,Hypoglycemia of piglets isa Neonatal hypoglycemia.
26979,C0020615,Hypoglycemia,inverse isa,C0158986,Neonatal hypoglycemia,PAR,inverse_isa,SNOMEDCT_US,True,Hypoglycemia inverse isa Neonatal hypoglycemia.
26980,C0014136,endocrine system,finding site of,C0158986,Neonatal hypoglycemia,RO,finding_site_of,SNOMEDCT_US,True,endocrine system finding site of Neonatal hypoglycemia.
26981,C0460093,Below reference range,interpretation of,C0158986,Neonatal hypoglycemia,RO,interpretation_of,SNOMEDCT_US,True,Below reference range interpretation of Neonatal hypoglycemia.
26982,C2585282,Blood glucose concentration,is interpreted by,C0158986,Neonatal hypoglycemia,RO,is_interpreted_by,SNOMEDCT_US,True,Blood glucose concentration is interpreted by Neonatal hypoglycemia.
26983,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRRUS,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26985,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRKOR,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26987,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRBPO,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26989,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRSWE,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26990,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRLAV,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26993,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRGRE,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26994,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRPOL,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26997,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRARA,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
26999,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDREST,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
27001,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRFIN,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
27003,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRHRV,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
27005,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRLIT,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
27007,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRISL,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
27009,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRNOR,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
27010,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRSLV,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
27011,C4087542,Hypoglycaemia (SMQ),has member,C0158986,Neonatal hypoglycemia,RO,has_member,MDRSLK,True,Hypoglycaemia (SMQ) has member Neonatal hypoglycemia.
27015,C0020615,Hypoglycemia,inverse isa,C0158986,Neonatal hypoglycemia,PAR,inverse_isa,SCTSPA,True,Hypoglycemia inverse isa Neonatal hypoglycemia.
27016,C0014136,endocrine system,finding site of,C0158986,Neonatal hypoglycemia,RO,finding_site_of,SCTSPA,True,endocrine system finding site of Neonatal hypoglycemia.
27017,C0460093,Below reference range,interpretation of,C0158986,Neonatal hypoglycemia,RO,interpretation_of,SCTSPA,True,Below reference range interpretation of Neonatal hypoglycemia.
27018,C2585282,Blood glucose concentration,is interpreted by,C0158986,Neonatal hypoglycemia,RO,is_interpreted_by,SCTSPA,True,Blood glucose concentration is interpreted by Neonatal hypoglycemia.
27031,C0151671,Glucose tolerance decreased (finding),mapped to,C0159069,Glucose Tolerance Test Abnormal,RN,mapped_to,ICPC2ICD10ENG,True,Glucose tolerance decreased (finding) mapped to Glucose Tolerance Test Abnormal.
27032,C0235401,Glucose Tolerance Abnormal,mapped to,C0159069,Glucose Tolerance Test Abnormal,RN,mapped_to,ICPC2ICD10ENG,True,Glucose Tolerance Abnormal mapped to Glucose Tolerance Test Abnormal.
27033,C0271650,Impaired glucose tolerance (disorder),mapped to,C0159069,Glucose Tolerance Test Abnormal,RN,mapped_to,ICPC2ICD10ENG,True,Impaired glucose tolerance (disorder) mapped to Glucose Tolerance Test Abnormal.
27034,C0362046,Prediabetes syndrome,mapped to,C0159069,Glucose Tolerance Test Abnormal,RN,mapped_to,ICPC2ICD10ENG,True,Prediabetes syndrome mapped to Glucose Tolerance Test Abnormal.
27035,C0159069,Glucose Tolerance Test Abnormal,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Glucose Tolerance Test Abnormal mapped to Glucose Tolerance Test Abnormal.
27036,C0271650,Impaired glucose tolerance (disorder),mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Impaired glucose tolerance (disorder) mapped to Glucose Tolerance Test Abnormal.
27037,C0271651,Impaired glucose tolerance in obese,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Impaired glucose tolerance in obese mapped to Glucose Tolerance Test Abnormal.
27038,C0271652,Impaired glucose tolerance in nonobese,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Impaired glucose tolerance in nonobese mapped to Glucose Tolerance Test Abnormal.
27039,C0271654,Impaired glucose tolerance associated with pancreatic disease,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Impaired glucose tolerance associated with pancreatic disease mapped to Glucose Tolerance Test Abnormal.
27040,C0271655,Impaired glucose tolerance associated with hormonal etiology,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Impaired glucose tolerance associated with hormonal etiology mapped to Glucose Tolerance Test Abnormal.
27041,C0271656,Impaired glucose tolerance associated with drugs,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Impaired glucose tolerance associated with drugs mapped to Glucose Tolerance Test Abnormal.
27042,C0271657,Impaired glucose tolerance associated with genetic syndrome,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Impaired glucose tolerance associated with genetic syndrome mapped to Glucose Tolerance Test Abnormal.
27043,C0271658,Impaired glucose tolerance associated with insulin receptor abnormality,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Impaired glucose tolerance associated with insulin receptor abnormality mapped to Glucose Tolerance Test Abnormal.
27044,C0271660,Previous abnormality of glucose tolerance,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Previous abnormality of glucose tolerance mapped to Glucose Tolerance Test Abnormal.
27045,C0271661,Potential abnormality of glucose tolerance,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Potential abnormality of glucose tolerance mapped to Glucose Tolerance Test Abnormal.
27046,C0342307,Impaired glucose tolerance in pregnancy,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Impaired glucose tolerance in pregnancy mapped to Glucose Tolerance Test Abnormal.
27047,C0362046,Prediabetes syndrome,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Prediabetes syndrome mapped to Glucose Tolerance Test Abnormal.
27048,C5700110,Impaired glucose tolerance test,mapped to,C0159069,Glucose Tolerance Test Abnormal,RO,mapped_to,SNOMEDCT_US,True,Impaired glucose tolerance test mapped to Glucose Tolerance Test Abnormal.
27050,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0159069,Glucose Tolerance Test Abnormal,RO,has_member,MDR,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Glucose Tolerance Test Abnormal.
27051,C2721746,Lipodystrophy (SMQ),has member,C0159069,Glucose Tolerance Test Abnormal,RO,has_member,MDR,True,Lipodystrophy (SMQ) has member Glucose Tolerance Test Abnormal.
27052,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0159069,Glucose Tolerance Test Abnormal,RO,has_member,MDRITA,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Glucose Tolerance Test Abnormal.
27053,C2721746,Lipodystrophy (SMQ),has member,C0159069,Glucose Tolerance Test Abnormal,RO,has_member,MDRITA,True,Lipodystrophy (SMQ) has member Glucose Tolerance Test Abnormal.
27054,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0159069,Glucose Tolerance Test Abnormal,RO,has_member,MDRDUT,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Glucose Tolerance Test Abnormal.
27055,C2721746,Lipodystrophy (SMQ),has member,C0159069,Glucose Tolerance Test Abnormal,RO,has_member,MDRDUT,True,Lipodystrophy (SMQ) has member Glucose Tolerance Test Abnormal.
